1152.5,0.545,1.05E+03
1157.5,0.554,1.05E+03
1162.5,0.54,1.05E+03
1167.5,0.53,1.06E+03
1172.5,0.533,1.06E+03
1177.5,0.525,1.06E+03
1182.5,0.514,1.06E+03
1187.5,0.512,1.07E+03
1192.5,0.511,1.07E+03
1197.5,0.502,1.07E+03
1202.5,0.496,1.07E+03
1207.5,0.494,1.08E+03
1212.5,0.489,1.08E+03
1217.5,0.5,1.08E+03
1222.5,0.481,1.08E+03
1227.5,0.481,1.09E+03
1232.5,0.484,1.09E+03
1237.5,0.477,1.09E+03
1242.5,0.477,1.09E+03
1247.5,0.466,1.10E+03
1252.5,0.474,1.10E+03
1257.5,0.463,1.10E+03
1262.5,0.444,1.10E+03
1267.5,0.438,1.11E+03
1272.5,0.439,1.11E+03
1277.5,0.453,1.11E+03
1282.5,0.435,1.11E+03
1287.5,0.437,1.11E+03
1292.5,0.442,1.12E+03
1297.5,0.438,1.12E+03
1302.5,0.438,1.12E+03
1307.5,0.429,1.12E+03
1312.5,0.419,1.12E+03
1317.5,0.416,1.13E+03
1322.5,0.416,1.13E+03
1327.5,0.411,1.13E+03
1332.5,0.405,1.13E+03
1337.5,0.4,1.14E+03
1342.5,0.398,1.14E+03
1347.5,0.394,1.14E+03
1352.5,0.387,1.14E+03
1357.5,0.382,1.14E+03
1362.5,0.378,1.14E+03
1367.5,0.37,1.15E+03
1372.5,0.369,1.15E+03
1377.5,0.368,1.15E+03
1382.5,0.364,1.15E+03
1387.5,0.364,1.15E+03
1392.5,0.358,1.16E+03
1397.5,0.357,1.16E+03
1402.5,0.353,1.16E+03
1407.5,0.35,1.16E+03
1412.5,0.346,1.16E+03
1417.5,0.344,1.16E+03
1422.5,0.343,1.17E+03
1427.5,0.348,1.17E+03
1432.5,0.337,1.17E+03
1437.5,0.331,1.17E+03
1442.5,0.327,1.17E+03
1447.5,0.318,1.17E+03
1452.5,0.323,1.18E+03
1457.5,0.307,1.18E+03
1462.5,0.317,1.18E+03
1467.5,0.311,1.18E+03
1472.5,0.311,1.18E+03
1477.5,0.307,1.18E+03
1482.5,0.303,1.19E+03
1487.5,0.298,1.19E+03
1492.5,0.303,1.19E+03
1497.5,0.3,1.19E+03
1502.5,0.296,1.19E+03
1507.5,0.295,1.19E+03
1512.5,0.29,1.19E+03
1517.5,0.29,1.20E+03
1522.5,0.286,1.20E+03
1527.5,0.29,1.20E+03
1532.5,0.282,1.20E+03
1537.5,0.274,1.20E+03
1542.5,0.275,1.20E+03
1547.5,0.274,1.20E+03
1552.5,0.273,1.21E+03
1557.5,0.272,1.21E+03
1562.5,0.269,1.21E+03
1567.5,0.263,1.21E+03
1572.5,0.26,1.21E+03
1577.5,0.259,1.21E+03
1582.5,0.255,1.21E+03
1587.5,0.252,1.21E+03
1592.5,0.246,1.22E+03
1597.5,0.246,1.22E+03
1602.5,0.247,1.22E+03
1607.5,0.242,1.22E+03
1612.5,0.244,1.22E+03
1617.5,0.243,1.22E+03
1622.5,0.24,1.22E+03
1627.5,0.244,1.22E+03
1632.5,0.241,1.23E+03
1637.5,0.237,1.23E+03
1642.5,0.234,1.23E+03
1647.5,0.235,1.23E+03
1652.5,0.234,1.23E+03
1657.5,0.234,1.23E+03
1662.5,0.233,1.23E+03
1667.5,0.229,1.23E+03
1672.5,0.228,1.23E+03
1677.5,0.22,1.24E+03
1682.5,0.221,1.24E+03
1687.5,0.219,1.24E+03
1692.5,0.219,1.24E+03
1697.5,0.214,1.24E+03
1702.5,0.217,1.24E+03
1707.5,0.212,1.24E+03
1712.5,0.203,1.24E+03
1717.5,0.212,1.24E+03
1722.5,0.205,1.25E+03
1727.5,0.196,1.25E+03
1732.5,0.19,1.25E+03
